sample_id,status,num_nodes,num_edges
38ddb34f1e60c9149185b02733b94f126f476608,ok,370,1262
a17e7ffff56d8993fa4f12b59308fcf8ef79c64a,ok,512,1856
068d7cfd8718b252cc8f8a1471483eb7deac2490,ok,512,1861
4ffd7a330128723edfd783116182b05cc9c782e6,ok,512,1831
ea70e73124807b6de4f187798797aa141f67f165,ok,219,796
b279d8f9da1516abe1d4b9f2da146299824e1c1f,ok,512,1852
b54e98c831f02563fe9be9fa7c304709e5be33e8,ok,165,576
f6e7b28bdafa38bc6cd4b8bea3e976296e709756,ok,126,442
9b935f02b895f60325922f55b3d80f66ea881583,ok,512,1873
cca6edc1061ba7a3a5c3592a0df512f8c1de6d69,ok,139,478
ea72fa785f0e6f46ef457d3b4832a2154a8f7887,ok,512,1834
265ac0ac4ae4b59e306496a928029a28e53512d8,ok,512,1842
d3993fd53ce0a54d94ad20975c01f2e6b3d0ef90,ok,512,1756
0df9934b09d25d29e7c582b0344494b5b70cb9ec,ok,512,1802
f2a391cb1b0deec037eb1efeb9f34a80012aa26c,ok,512,1904
db7234a1d57489b26b9a4003634720e73808b78b,ok,512,1842
dddd441abf4411d2c75d6ff3999c845c335fc4db,ok,512,1848
74a356b6c7b6311102ed95274587f03ecda777ea,ok,214,755
1b4f09984c546f10b9100ad6930c6956369c193b,ok,425,1481
759ab6f4140cfdcf50e6948664349219f6a0eb7a,ok,140,482
73a5cdc4243533fedd7d85c2944ccc6a4a5644dc,ok,258,925
3b086eb4db91d9ee36b1ca06046635cc2795ce42,ok,512,1891
3cfebf7772a14ea1f0d0c24f2ec5c89362366ddb,ok,54,178
cec78db8883b27326cb3fbd34205084ef852aa14,ok,512,1766
0b623749274c06a5aa7e79a2ccab2af4e58d2569,ok,512,1881
303f56c8ebe1bdff5e58b5b785f716f189fcff96,ok,512,1760
ac96da5989da5f8346c01b95c08c6d34075a78a5,ok,25,78
5efd660d63c9dc7d3a1ea6c5c4afcb4bea163266,ok,326,1142
912400176960969aaf74586cdc2dcbed082fe84b,ok,512,1861
a987ffb7188a59986bcb0e83d57d098d40ad7974,ok,146,502
fcd4792450a09f79deb26c97a3d09797f23cd291,ok,512,1826
